League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Serbia SuperLiga,2024-12-18,12:00:00,16,Jedinstvo Ub,Red Star Belgrade,13.0,3.4,1.36,17.0,9.0,1.06,1.18,4.5,1.01,13.0,1.05,7.5,1.22,3.75,2.25,1.62,6.7,1.02,1.0,0.5,3.0,1.2,2.15,3.35,10.0,13.0,1.08,1.29,2.92,1.55,2.12,1.98,1.7,2.54,1.38,3.44,1.21
Spain Segunda División,2024-12-18,15:00:00,20,Racing Club de Ferrol,Almería,4.2,2.1,2.5,3.9,3.25,1.94,1.41,2.7,1.06,8.5,1.32,3.49,2.01,1.83,1.8,1.95,1.85,1.25,1.2,0.8,1.5,1.08,1.5,2.58,2.08,6.4,1.9,1.34,2.9,1.56,2.2,1.9,1.76,2.4,1.48,3.15,1.29
France Ligue 1,2024-12-18,17:00:00,16,Monaco,PSG,3.4,2.5,2.63,3.05,3.8,2.04,1.25,3.75,1.01,21.0,1.11,5.05,1.44,2.75,1.4,2.75,1.72,1.22,1.38,2.13,2.14,1.51,2.22,3.73,2.4,6.4,1.72,1.34,2.9,1.58,2.18,1.96,1.74,2.48,1.47,3.2,1.28
Spain Segunda División,2024-12-18,17:15:00,20,Mirandés,Sporting Gijón,3.6,1.83,3.5,2.74,2.85,2.74,1.62,2.19,1.11,6.12,1.53,2.37,2.55,1.45,2.15,1.66,1.45,1.33,1.4,2.3,1.11,1.17,1.2,2.37,1.86,6.4,2.15,1.47,2.43,1.8,1.86,2.28,1.53,3.0,1.32,4.1,1.18
Spain Segunda División,2024-12-18,17:15:00,20,Málaga CF,CD Eldense,2.95,1.85,4.2,2.17,2.9,3.65,1.57,2.25,1.1,6.5,1.5,2.4,2.55,1.45,2.1,1.62,1.28,1.3,1.65,1.78,0.56,1.3,1.15,2.45,1.7,6.4,2.4,1.38,2.7,1.65,2.05,2.06,1.65,2.65,1.4,3.55,1.23
Spain La Liga,2024-12-18,17:30:00,12,Villarreal,Rayo Vallecano,2.25,2.38,4.75,1.7,3.9,4.6,1.33,3.25,1.01,15.0,1.18,3.88,1.7,2.05,1.7,2.05,1.19,1.22,2.2,1.5,1.38,1.56,0.97,2.53,1.58,6.5,2.65,1.28,3.3,1.48,2.43,1.79,1.9,2.23,1.57,2.9,1.35
Spain La Liga,2024-12-18,17:30:00,13,RCD Espanyol,Valencia CF,3.4,1.91,3.75,2.55,2.9,3.0,1.57,2.25,1.12,6.5,1.53,2.46,2.63,1.5,2.1,1.67,1.4,1.36,1.52,1.63,0.25,1.12,0.89,2.01,1.76,6.4,2.3,1.43,2.55,1.74,1.95,2.23,1.57,2.9,1.35,3.8,1.21
