League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Uruguay Primera División,2024-11-19,16:30:00,0,Rampla Juniors,River Plate,3.0,2.05,4.0,2.14,3.22,3.2,1.44,2.63,1.01,8.0,1.31,2.82,2.28,1.55,1.83,1.83,1.29,1.28,1.61,1.47,0.88,1.13,1.08,2.21,1.67,8.0,2.62,1.4,2.73,1.69,2.04,2.15,1.62,2.83,1.37,3.88,1.21
England EFL League Two,2024-11-19,16:45:00,8,AFC Wimbledon,Accrington Stanley,2.2,2.3,5.0,1.67,3.6,4.75,1.33,3.25,1.03,13.0,1.19,3.58,1.76,1.85,1.8,1.91,1.16,1.18,2.35,2.5,0.86,1.62,1.31,2.93,1.45,8.5,3.33,1.28,2.94,1.56,2.16,1.95,1.77,2.59,1.39,3.54,1.2
