League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
BRAZIL 2,2025-06-09,19:00:00,11,Criciúma,Vila Nova,2.7,1.91,4.5,2.09,2.92,3.34,1.55,2.35,3.55,1.25,10.0,1.03,1.06,6.41,1.48,2.37,2.33,1.5,2.29,1.67,1.36,1.35,1.62,1.0,0.8,2.01,1.25,3.26,1.55,8.1,2.7,1.19,3.92,1.38,2.8,1.57,2.18,2.01,1.75,2.5,1.47
BRAZIL 2,2025-06-09,19:30:00,11,Amazonas,Athletic Club,2.57,2.0,4.2,2.0,3.0,3.5,1.5,2.45,3.34,1.27,10.0,1.04,1.09,7.0,1.48,2.5,2.25,1.53,2.05,1.67,1.25,1.34,1.75,1.2,0.6,1.71,1.22,2.93,1.71,6.5,2.5,1.24,3.6,1.32,2.63,1.6,2.12,2.07,1.71,2.6,1.44
