League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ITALY 2,2025-05-01,10:00:00,36,Mantova,Cesena,3.1,2.2,3.4,2.65,3.19,2.9,1.36,3.0,2.75,1.4,8.0,1.08,0.0,0.0,0.0,0.0,1.93,1.88,1.7,2.05,0.0,0.0,0.0,1.5,1.0,1.41,1.3,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 2,2025-05-01,10:00:00,36,Pisa,Frosinone,2.25,2.2,5.5,1.67,3.85,5.7,1.4,2.75,3.0,1.36,8.0,1.08,0.0,0.0,0.0,0.0,2.0,1.67,2.0,1.75,0.0,0.0,0.0,2.25,1.13,1.6,1.29,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 2,2025-05-01,10:00:00,36,Spezia,Salernitana,2.2,2.25,5.5,1.67,4.0,5.4,1.36,3.0,2.75,1.4,7.0,1.1,0.0,0.0,0.0,0.0,1.92,1.89,1.91,1.91,0.0,0.0,0.0,2.13,0.5,1.9,1.21,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 2,2025-05-01,10:00:00,36,Modena,Reggiana,2.75,2.0,4.5,2.05,3.27,4.2,1.5,2.5,3.5,1.29,11.0,1.05,0.0,0.0,0.0,0.0,2.25,1.53,2.05,1.7,0.0,0.0,0.0,1.56,0.88,1.47,1.31,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 2,2025-05-01,10:00:00,36,Sampdoria,Cremonese,3.6,2.1,3.0,3.13,3.29,2.43,1.4,2.75,3.0,1.36,9.0,1.07,0.0,0.0,0.0,0.0,1.95,1.7,1.8,1.95,0.0,0.0,0.0,1.24,1.75,1.4,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGYPT 1,2025-05-01,11:00:00,3,Ceramica Cleopatra,National Bank of Egypt,3.01,1.75,4.17,2.27,3.01,3.21,1.42,2.55,3.2,1.28,9.5,1.06,1.08,7.3,1.35,2.74,2.25,1.57,1.91,1.8,1.32,0.0,1.57,1.5,1.61,1.57,1.23,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELGIUM 1,2025-05-01,11:00:00,7,Club Brugge,KAA Gent,1.73,2.75,7.5,1.28,5.8,8.4,1.25,3.75,2.1,1.67,4.5,1.18,0.0,0.0,0.0,0.0,1.45,2.55,1.8,1.95,0.0,0.0,0.0,2.17,1.28,2.11,1.29,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 2,2025-05-01,12:15:00,36,Cittadella,Brescia,3.4,2.1,3.25,2.91,3.2,2.64,1.44,2.63,3.25,1.33,9.0,1.07,0.0,0.0,0.0,0.0,2.05,1.65,1.91,1.91,0.0,0.0,0.0,0.81,1.06,1.37,1.23,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 1,2025-05-01,13:00:00,17,Rosenborg,Kristiansund,1.73,2.75,7.5,1.24,6.0,10.0,1.25,3.75,2.2,1.62,5.0,1.17,0.0,0.0,0.0,0.0,1.53,2.4,1.8,1.95,0.0,0.0,0.0,2.0,1.0,1.75,1.47,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2025-05-01,13:30:00,2,Hebar 1918,Levski Krumovgrad,2.7,1.9,3.9,2.73,2.97,2.73,1.44,2.6,3.15,1.3,6.7,1.06,1.02,7.25,1.4,2.88,2.18,1.65,1.85,1.85,1.3,0.0,1.7,0.55,0.97,1.11,1.05,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGYPT 1,2025-05-01,14:00:00,3,Al Masry,Zamalek,3.9,2.0,3.0,3.23,2.9,2.35,1.47,2.4,3.3,1.27,8.5,1.03,1.1,5.7,1.48,2.5,2.43,1.52,1.98,1.7,1.33,0.0,1.22,1.79,1.94,1.26,1.48,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 2,2025-05-01,14:30:00,36,Sassuolo,Carrarese,2.1,2.38,5.5,1.59,4.33,5.7,1.33,3.25,2.5,1.5,6.5,1.11,0.0,0.0,0.0,0.0,1.67,2.0,1.8,1.95,0.0,0.0,0.0,2.56,0.56,1.65,1.17,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENGLAND 1,2025-05-01,15:30:00,34,Nottingham Forest,Brentford,2.75,2.25,3.75,2.25,3.5,3.1,1.33,3.25,2.63,1.44,6.5,1.11,0.0,0.0,0.0,0.0,1.7,2.05,1.67,2.1,0.0,0.0,0.0,1.94,1.13,1.42,1.25,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
