League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SOUTH KOREA 1,2025-05-27,07:30:00,16,Suwon,Jeju United,2.8,2.1,3.5,2.13,3.28,2.9,1.38,2.8,2.8,1.38,6.85,1.04,1.05,9.5,1.3,3.45,1.9,1.8,1.7,2.0,1.35,1.25,1.62,1.5,0.75,1.88,1.59,3.47,1.81,6.4,2.23,1.4,2.7,1.67,2.07,2.07,1.67,2.65,1.41,3.55,1.24
SOUTH KOREA 1,2025-05-27,07:30:00,16,Daejeon Citizen,Pohang Steelers,2.62,2.15,3.65,2.01,3.37,3.07,1.36,2.9,2.65,1.42,6.75,1.04,1.05,9.5,1.28,3.55,1.82,1.88,1.7,2.0,1.3,1.25,1.7,1.56,1.5,1.37,1.53,2.9,1.88,6.1,2.17,1.53,2.32,1.9,1.79,2.43,1.48,3.2,1.29,4.35,1.17
SOUTH KOREA 1,2025-05-27,07:30:00,16,Daegu,Jeonbuk Motors,4.0,2.25,2.35,3.72,3.6,1.74,1.33,3.0,2.6,1.44,6.4,1.05,1.04,10.0,1.25,3.9,1.75,1.95,1.7,2.0,1.93,1.2,1.25,1.13,2.38,1.86,1.19,3.05,2.28,6.4,1.78,1.4,2.7,1.67,2.07,2.07,1.67,2.65,1.42,3.55,1.25
ESTONIA 1,2025-05-27,12:00:00,14,Tammeka,Tallinna Kalev,2.7,2.15,3.5,2.33,3.55,2.44,1.22,3.6,2.2,1.62,4.5,1.14,1.03,15.0,1.15,5.0,1.46,2.52,1.44,2.63,1.29,1.25,1.62,0.5,0.17,1.07,1.69,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTONIA 1,2025-05-27,12:00:00,14,Kuressaare,Tallinna FC Flora,6.6,2.64,1.68,9.1,5.6,1.23,1.29,3.5,2.22,1.62,5.1,1.15,1.01,15.0,1.17,5.0,1.4,2.73,1.91,1.8,1.13,1.15,1.05,1.5,2.67,1.52,2.25,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTONIA 1,2025-05-27,13:00:00,14,Trans,Harju Jalgpallikool,1.95,2.31,4.94,1.61,4.0,4.0,1.29,3.4,2.42,1.53,5.5,1.12,1.01,13.0,1.18,4.33,1.42,2.65,1.76,2.0,1.22,1.21,2.6,1.71,1.14,1.66,1.27,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEDEN 2,2025-05-27,14:00:00,10,Sandviken,GIF Sundsvall,2.1,2.3,4.75,1.58,3.83,4.4,1.3,3.2,2.4,1.5,5.6,1.08,1.04,11.0,1.22,4.33,1.65,2.1,1.65,2.05,1.18,1.2,2.2,1.75,1.75,2.0,1.23,3.23,1.45,7.5,2.95,1.17,4.35,1.3,3.15,1.49,2.4,1.77,1.93,2.17,1.6
SWEDEN 2,2025-05-27,14:00:00,10,Trelleborg,Helsingborg,2.85,2.15,3.3,2.22,3.39,2.67,1.35,2.95,2.62,1.42,6.15,1.06,1.05,10.0,1.25,3.85,1.76,1.94,1.62,2.1,1.42,1.25,1.57,0.75,1.0,1.88,1.31,3.19,1.58,7.0,2.55,1.22,3.8,1.38,2.8,1.61,2.15,1.96,1.74,2.43,1.49
BRAZIL 2,2025-05-27,19:30:00,9,América Mineiro,Atlético GO,2.66,1.94,4.97,1.81,3.27,3.83,1.42,2.55,3.15,1.3,7.2,1.02,1.08,7.5,1.37,2.7,2.25,1.53,1.87,1.77,1.33,1.31,1.85,2.5,0.75,1.96,1.58,3.54,1.88,6.75,2.27,1.22,3.6,1.43,2.78,1.7,2.05,2.1,1.67,2.62,1.42
