League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
England EFL League One,2024-12-04,16:45:00,18,Birmingham City,Stockport County,2.2,2.3,5.5,1.54,4.2,5.41,1.36,3.0,1.03,13.0,1.25,3.75,1.67,2.05,1.91,1.91,1.15,1.18,2.4,2.43,1.63,1.67,1.33,3.0,1.48,6.75,2.95,1.3,3.15,1.52,2.33,1.83,1.85,2.3,1.54,2.9,1.34
Wales Welsh Premier League,2024-12-04,16:45:00,18,Bala Town,The New Saints,8.0,2.7,1.66,10.8,5.9,1.22,1.25,3.5,1.01,17.0,1.15,5.0,1.5,2.49,1.95,1.8,2.8,1.1,1.05,1.38,2.25,1.31,2.26,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2024-12-04,16:45:00,0,Flint Town United,Aberystwyth Town,2.2,2.38,4.33,1.75,4.07,3.55,1.29,3.5,1.01,13.0,1.12,4.5,1.6,2.2,1.62,2.2,1.19,1.19,1.86,0.78,0.33,1.69,0.89,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2024-12-04,16:45:00,18,Peterborough United,Burton Albion,2.05,2.5,5.0,1.51,4.2,5.92,1.25,3.75,1.01,13.0,1.16,5.0,1.45,2.55,1.62,2.2,1.15,1.16,2.5,1.56,0.43,1.3,1.23,2.53,1.42,7.0,3.15,1.23,3.65,1.41,2.65,1.66,2.07,2.02,1.68,2.55,1.44
Spain La Liga,2024-12-04,17:00:00,19,Athletic Club Bilbao,Real Madrid,3.75,2.2,2.75,3.4,3.4,2.15,1.36,3.0,1.04,13.0,1.28,3.75,1.8,2.0,1.67,2.1,1.75,1.25,1.35,1.88,2.0,1.35,1.64,2.99,2.23,6.4,1.79,1.3,3.05,1.54,2.3,1.88,1.81,2.38,1.5,3.05,1.3
Scotland Premiership,2024-12-04,17:00:00,15,Aberdeen,Celtic,6.0,2.5,1.95,6.25,4.68,1.47,1.29,3.5,1.02,14.3,1.12,4.4,1.58,2.38,1.75,2.0,2.75,1.14,1.11,3.0,3.0,1.42,2.02,3.44,4.1,8.0,1.25,1.16,4.4,1.28,3.2,1.46,2.48,1.73,1.96,2.05,1.7
England Premier League,2024-12-04,17:15:00,14,Arsenal,Manchester United,1.95,2.5,6.0,1.61,4.14,5.25,1.3,3.4,1.03,17.0,1.2,4.85,1.55,2.3,1.75,2.0,1.11,1.19,2.73,2.33,1.0,2.22,1.54,3.76,1.29,8.0,3.9,1.19,4.0,1.34,2.9,1.57,2.23,1.9,1.79,2.35,1.5
England Premier League,2024-12-04,17:15:00,14,Aston Villa,Brentford,2.25,2.4,4.5,1.66,3.8,5.25,1.29,3.5,1.03,17.0,1.19,5.0,1.63,2.28,1.57,2.25,1.21,1.24,2.19,1.5,0.17,1.44,0.94,2.38,1.33,7.5,3.55,1.17,4.35,1.3,3.15,1.5,2.4,1.79,1.9,2.18,1.58
Argentina Primera División,2024-12-04,19:00:00,24,Racing Club,Estudiantes,2.5,2.05,5.5,1.8,3.5,4.75,1.53,2.38,1.06,8.09,1.43,2.76,2.3,1.6,2.1,1.67,1.2,1.28,1.96,1.79,1.29,1.52,1.53,3.05,1.44,7.0,3.15,1.34,2.9,1.58,2.18,2.0,1.73,2.45,1.48,3.15,1.29
Brazil Serie A,2024-12-04,19:00:00,37,Vasco da Gama,Atlético Mineiro,3.4,2.05,3.4,2.38,3.32,3.01,1.45,2.55,1.05,8.0,1.3,3.2,2.12,1.72,1.91,1.91,1.42,1.28,1.5,1.78,1.06,1.36,1.39,2.75,1.98,6.5,1.98,1.33,2.95,1.56,2.23,1.91,1.77,2.4,1.49,3.15,1.3
Brazil Serie A,2024-12-04,20:00:00,37,Criciúma,Flamengo,3.75,2.2,2.75,3.06,3.66,2.21,1.4,2.75,1.05,9.0,1.3,3.35,1.99,1.82,1.75,2.0,1.65,1.25,1.35,1.28,1.61,1.5,1.49,2.99,2.4,7.0,1.68,1.2,3.95,1.35,2.88,1.83,2.2,1.9,1.78,2.38,1.5
Brazil Serie A,2024-12-04,20:00:00,37,São Paulo,Juventude,2.5,2.05,5.0,1.63,3.86,5.55,1.44,2.63,1.06,8.5,1.36,3.1,2.07,1.75,2.0,1.75,1.15,1.22,2.1,2.17,0.67,1.44,1.17,2.61,1.47,6.75,3.05,1.3,3.15,1.5,2.35,2.2,1.86,2.28,1.54,2.9,1.34
Brazil Serie A,2024-12-04,20:00:00,37,Vitória,Grêmio,3.0,2.0,4.0,2.47,3.3,2.75,1.5,2.5,1.08,8.5,1.42,2.8,2.26,1.59,1.95,1.8,1.4,1.3,1.57,1.44,0.83,1.28,1.21,2.49,1.69,8.0,2.54,1.17,4.5,1.36,2.88,2.0,2.2,2.05,1.65,2.75,1.4
Argentina Primera División,2024-12-04,21:00:00,24,River Plate,San Lorenzo,2.0,2.2,9.0,1.4,4.33,9.0,1.44,2.63,1.06,8.6,1.39,2.91,2.2,1.65,2.63,1.44,1.06,1.19,2.85,1.63,1.17,1.68,1.28,2.96,1.32,7.0,3.8,1.37,2.8,1.62,2.12,2.0,1.73,2.55,1.44,3.3,1.27
Brazil Serie A,2024-12-04,21:30:00,37,Internacional,Botafogo,3.4,2.05,3.4,2.45,3.36,2.88,1.44,2.63,1.07,8.0,1.36,3.1,2.06,1.76,1.8,1.95,1.45,1.28,1.45,2.11,1.94,1.77,1.4,3.17,1.9,7.5,2.28,1.3,3.3,1.53,2.4,2.38,1.85,2.4,1.53,3.25,1.32
Brazil Serie A,2024-12-04,21:30:00,37,Cruzeiro,Palmeiras,4.33,2.1,2.63,3.33,3.34,2.21,1.4,2.75,1.06,8.5,1.33,3.25,1.98,1.82,1.8,1.95,1.75,1.25,1.25,1.94,1.78,1.58,1.51,3.09,2.71,8.2,1.67,1.22,4.0,1.4,2.8,2.1,2.05,2.1,1.67,2.75,1.42
Brazil Serie A,2024-12-04,21:30:00,37,Atlético GO,Fortaleza,3.75,2.05,3.1,2.82,3.32,2.5,1.45,2.55,1.06,8.5,1.33,3.25,2.1,1.73,1.8,1.95,1.5,1.28,1.4,0.94,1.17,1.44,1.08,2.52,1.73,6.75,2.32,1.2,3.9,1.36,2.8,2.0,2.17,1.95,1.77,2.45,1.48
