League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SWITZERLAND 1,2025-04-21,11:30:00,33,Young Boys,Zürich,2.38,2.38,4.33,1.78,3.85,4.0,1.3,3.4,2.5,1.5,6.0,1.13,1.04,10.0,1.2,4.5,1.57,2.15,1.62,2.2,1.22,1.2,1.95,2.13,1.6,2.05,1.64,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWITZERLAND 1,2025-04-21,11:30:00,33,St. Gallen,Sion,2.5,2.3,4.0,1.87,3.64,3.84,1.33,3.25,2.63,1.44,6.5,1.11,1.04,10.0,1.22,4.0,1.65,2.0,1.62,2.2,1.25,1.22,1.85,1.8,0.69,1.93,1.45,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 1,2025-04-21,12:00:00,3,HamKam,Viking,3.75,2.3,2.6,3.64,3.7,1.91,1.33,3.25,2.5,1.5,6.5,1.11,1.01,13.0,1.16,4.33,1.57,2.15,1.57,2.25,1.75,1.22,1.3,3.0,0.0,1.31,1.53,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUSTRIA 2,2025-04-21,12:00:00,25,Voitsberg,SV Stripfing Weiden,2.46,2.2,3.85,1.86,3.67,3.84,1.35,2.9,2.45,1.47,6.1,1.11,1.01,12.5,1.18,3.94,1.82,1.92,1.62,2.2,1.22,1.22,1.65,1.08,0.75,1.53,1.15,2.68,1.49,7.6,3.37,1.2,3.68,1.41,2.6,1.74,1.98,2.19,1.57,2.88,1.32
AUSTRIA 2,2025-04-21,12:00:00,25,Amstetten,Admira,4.3,2.07,2.48,3.75,3.53,1.92,1.36,2.9,2.81,1.4,6.85,1.08,1.06,10.0,1.26,3.3,1.92,1.82,1.8,1.95,1.2,1.25,1.15,1.5,2.42,1.69,1.6,3.29,2.36,6.7,1.9,1.3,2.88,1.62,2.21,2.31,1.77,2.53,1.46,3.35,1.26
AUSTRIA 2,2025-04-21,12:00:00,25,First Vienna,Lafnitz,2.11,2.41,4.35,1.6,4.4,4.6,1.21,3.6,2.26,1.63,4.3,1.18,1.03,17.0,1.1,5.3,1.47,2.5,1.53,2.46,1.2,1.17,2.08,2.0,0.42,1.29,1.42,2.71,1.51,7.1,3.37,1.22,3.68,1.42,2.65,1.92,2.1,2.14,1.68,2.65,1.42
AUSTRIA 2,2025-04-21,12:00:00,25,Sturm Graz II,Horn,2.4,2.23,3.47,1.82,3.93,3.75,1.3,3.2,2.3,1.55,4.8,1.15,1.03,13.0,1.18,4.5,1.53,2.2,1.53,2.38,1.25,1.2,1.91,1.64,0.64,1.32,0.96,2.28,1.64,7.3,2.65,1.28,3.22,1.52,2.37,1.84,1.86,2.35,1.55,3.14,1.27
NORWAY 1,2025-04-21,12:00:00,3,Bryne,Haugesund,2.5,2.1,4.5,1.89,3.62,3.77,1.44,2.63,3.0,1.36,9.0,1.07,1.0,9.0,1.31,3.02,1.91,1.73,1.95,1.8,1.22,1.22,1.9,0.0,0.0,1.38,0.88,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 1,2025-04-21,12:00:00,3,Strømsgodset,Brann,3.4,2.3,2.88,2.86,3.53,2.29,1.33,3.25,2.5,1.5,6.5,1.11,1.01,13.0,1.18,4.05,1.61,2.05,1.57,2.25,1.62,1.25,1.38,0.0,0.0,1.32,0.45,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 1,2025-04-21,12:00:00,3,KFUM,Sarpsborg 08,3.1,2.1,3.5,2.38,3.41,2.79,1.4,2.75,3.0,1.36,8.0,1.08,1.01,8.5,1.28,3.2,1.91,1.83,1.75,2.0,1.42,1.25,1.55,3.0,3.0,1.57,1.53,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 1,2025-04-21,12:00:00,3,Fredrikstad,Sandefjord,2.63,2.2,4.33,1.99,3.52,3.55,1.4,2.75,3.0,1.36,8.0,1.08,1.0,9.0,1.27,3.25,1.87,1.87,1.8,1.95,1.28,1.25,1.75,3.0,0.0,1.21,1.31,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 2,2025-04-21,12:00:00,3,Stabæk,Lillestrøm,3.45,2.14,2.71,2.9,3.25,2.06,1.33,3.1,2.45,1.5,5.85,1.11,1.01,12.0,1.2,4.0,1.65,2.15,1.5,2.3,1.62,1.25,1.34,1.0,1.0,2.01,1.48,3.49,2.32,6.75,1.9,1.14,4.45,1.24,3.34,1.64,2.48,1.85,1.95,2.28,1.6
NORWAY 2,2025-04-21,12:00:00,3,Ranheim,Sogndal,2.5,2.21,3.7,2.39,3.46,3.02,1.3,3.2,2.38,1.53,5.8,1.12,1.04,12.0,1.15,4.2,1.62,2.2,1.48,2.35,1.25,1.25,1.67,0.0,0.0,1.62,2.02,3.64,1.79,7.9,2.42,1.2,3.95,1.36,2.85,1.43,2.54,1.75,1.96,2.17,1.58
NORWAY 2,2025-04-21,12:00:00,3,Odd,Lyn,2.5,2.2,3.75,2.0,3.5,3.1,1.3,3.1,2.5,1.5,6.0,1.12,1.01,10.5,1.16,4.2,1.65,2.15,1.61,2.25,1.27,1.22,1.78,3.0,3.0,1.5,1.86,3.36,1.92,7.6,2.3,1.16,4.4,1.26,3.22,1.67,2.42,1.88,1.92,2.36,1.57
NORWAY 2,2025-04-21,12:00:00,3,Raufoss,Åsane,2.81,2.1,3.5,2.2,3.25,3.08,1.36,2.88,2.62,1.42,6.5,1.1,1.01,10.0,1.25,3.6,1.88,1.92,1.72,2.11,1.33,1.25,1.64,3.0,1.0,2.03,1.25,3.28,1.98,6.55,2.13,1.19,4.1,1.33,2.95,1.54,2.37,1.88,1.85,2.34,1.5
NORWAY 2,2025-04-21,12:00:00,3,Egersund,Skeid,2.26,2.3,4.5,1.7,3.84,4.25,1.28,3.3,2.3,1.57,5.0,1.15,1.03,15.0,1.17,4.5,1.55,2.35,1.54,2.47,1.25,1.2,2.15,3.0,0.0,2.04,0.93,2.97,1.51,9.4,3.18,1.24,3.65,1.26,3.22,1.53,2.45,1.84,1.86,2.34,1.57
NORWAY 2,2025-04-21,12:00:00,3,Start,Hødd,2.29,2.38,4.35,1.6,4.33,4.99,1.32,3.2,2.4,1.5,6.0,1.12,1.04,11.5,1.22,3.95,1.7,2.1,1.62,2.05,1.15,1.2,2.24,3.0,1.0,0.96,0.92,1.88,1.46,8.4,3.58,1.22,4.4,1.26,3.22,1.67,2.42,1.88,1.85,2.37,1.51
NORWAY 2,2025-04-21,12:00:00,3,Aalesund,Mjøndalen,1.67,2.7,6.5,1.24,5.0,0.0,1.25,3.6,2.31,1.6,4.3,1.17,1.01,17.0,1.17,4.65,1.46,2.4,1.98,1.81,1.14,1.11,3.6,1.0,0.0,1.44,1.18,2.62,1.26,10.5,3.8,1.1,5.35,1.3,3.72,1.48,2.73,1.61,2.18,2.02,1.71
ROMANIA 1,2025-04-21,12:00:00,5,Petrolul 52,SCM Gloria Buzău,2.5,2.0,6.0,1.64,3.55,5.6,1.53,2.38,3.75,1.25,11.0,1.05,1.1,7.14,1.48,2.61,2.37,1.48,2.25,1.57,1.13,1.25,2.05,1.65,0.65,1.33,1.1,2.43,1.41,8.9,3.52,1.29,3.04,1.56,2.21,1.98,1.74,2.57,1.42,3.5,1.22
NORWAY 2,2025-04-21,12:00:00,3,Kongsvinger,Moss,2.45,2.2,3.9,1.86,3.6,3.6,1.3,3.4,2.44,1.52,6.0,1.12,1.04,12.3,1.2,4.2,1.55,2.15,1.57,2.25,1.29,1.22,1.83,1.0,0.0,1.89,1.55,3.44,1.55,7.1,3.14,1.15,4.4,1.26,3.22,1.65,2.45,1.87,1.92,2.33,1.57
ITALY 2,2025-04-21,12:30:00,34,Modena,Cesena,3.0,2.0,4.0,2.31,3.03,3.68,1.5,2.5,3.5,1.29,11.0,1.05,1.1,6.5,1.45,2.7,2.05,1.61,1.95,1.8,1.3,1.33,1.6,1.56,1.0,1.47,1.3,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND 1,2025-04-21,12:30:00,29,Legia Warszawa,Lechia Gdańsk,1.94,2.33,4.45,1.44,4.75,6.2,1.25,3.7,2.45,1.66,5.0,1.15,1.03,12.0,1.18,4.6,1.53,2.25,1.62,2.15,1.15,1.15,2.5,1.93,0.71,1.71,1.33,3.04,1.33,10.0,3.6,1.32,2.95,1.37,2.6,1.68,2.0,2.14,1.63,2.79,1.36
SLOVENIA 1,2025-04-21,12:30:00,31,Mura,Maribor,5.0,2.2,2.2,4.2,3.76,1.77,1.4,2.75,2.75,1.4,7.0,1.08,1.05,8.5,1.28,3.4,1.91,1.83,1.91,1.8,2.0,1.22,1.17,1.47,1.4,1.56,1.7,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2025-04-21,13:00:00,30,CSKA 1948 Sofia,Hebar 1918,1.85,2.35,6.5,1.4,4.33,6.0,1.35,2.95,2.55,1.45,6.4,1.07,1.01,11.0,1.21,3.65,1.81,1.95,2.0,1.68,1.2,1.17,2.93,1.21,0.21,1.77,1.05,2.82,1.3,7.5,3.8,1.34,2.9,1.58,2.18,2.0,1.75,2.43,1.49,3.15,1.3
IRELAND 1,2025-04-21,13:00:00,11,Drogheda United,St Patrick's Athl.,4.15,1.98,2.4,3.24,3.22,2.29,1.5,2.7,3.2,1.3,7.2,1.06,1.06,7.5,1.35,2.9,2.2,1.6,1.83,1.85,1.28,1.33,1.21,1.6,1.5,1.38,1.68,3.06,2.66,6.8,1.7,1.27,3.5,1.5,2.52,2.05,1.96,2.28,1.6,2.92,1.29
DENMARK 1,2025-04-21,13:00:00,5,København,AGF,2.37,2.04,4.8,1.8,3.25,3.75,1.4,2.7,2.9,1.35,8.0,1.07,1.03,8.5,1.33,3.3,2.06,1.79,1.75,1.93,1.21,1.25,1.99,1.81,1.54,1.79,1.58,3.37,1.8,7.8,2.35,1.34,3.28,1.53,2.38,1.85,1.85,2.4,1.48,3.2,1.26
IRELAND 1,2025-04-21,13:00:00,11,Shelbourne,Galway United,2.87,1.83,3.7,2.12,2.9,3.01,1.6,2.31,3.8,1.22,9.0,1.03,1.11,5.3,1.55,2.25,2.7,1.4,2.25,1.55,1.35,1.33,1.65,1.6,1.8,1.84,1.46,3.3,1.64,6.55,3.02,1.42,2.63,1.74,2.04,2.12,1.64,2.84,1.39,3.75,1.21
IRELAND 1,2025-04-21,13:00:00,11,Cork City,Waterford,2.5,2.1,4.0,2.15,3.14,3.25,1.42,2.6,3.0,1.33,6.8,1.07,1.06,8.5,1.32,3.1,2.0,1.68,1.72,1.97,1.3,1.28,1.65,1.2,1.2,1.59,0.96,2.55,1.57,7.0,2.62,1.21,3.7,1.27,3.02,1.51,2.32,1.87,1.85,2.45,1.49
ITALY 1,2025-04-21,13:00:00,33,Genoa,Lazio,4.0,2.0,3.0,3.53,3.19,2.28,1.5,2.5,3.5,1.29,11.0,1.05,1.09,7.0,1.45,2.7,2.25,1.57,2.0,1.75,1.62,1.3,1.3,1.38,1.75,1.32,1.52,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENGLAND 2,2025-04-21,13:30:00,44,Burnley,Sheffield United,2.5,2.0,5.5,1.79,3.71,4.2,1.53,2.38,3.75,1.25,11.0,1.05,1.09,7.0,1.48,2.6,2.37,1.53,2.25,1.57,1.22,1.28,1.85,2.14,1.9,1.45,1.25,2.7,1.49,9.1,3.2,1.21,3.58,1.43,2.54,1.8,1.91,2.23,1.55,2.92,1.31
TURKEY 1,2025-04-21,14:00:00,32,Alanyaspor,Samsunspor,3.25,2.0,3.6,2.62,2.8,3.1,1.5,2.5,3.5,1.29,10.0,1.06,1.1,6.96,1.41,2.88,2.2,1.6,1.91,1.8,1.4,1.3,1.5,1.5,1.67,1.44,1.17,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORWAY 1,2025-04-21,14:15:00,3,Molde,FK Bodo - Glimt,3.5,2.3,2.75,3.21,3.6,2.08,1.3,3.4,2.5,1.5,6.0,1.13,1.03,13.4,1.16,4.3,1.6,2.15,1.57,2.25,1.65,1.25,1.36,0.0,3.0,1.35,1.18,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMANIA 1,2025-04-21,15:00:00,5,Dinamo Bucureşti,CS U Craiova,3.75,2.05,3.1,3.28,3.03,2.3,1.44,2.63,3.4,1.3,10.0,1.06,1.03,7.2,1.36,3.05,2.05,1.61,1.83,1.83,1.57,1.3,1.35,1.81,1.35,1.33,1.52,2.85,2.06,6.2,2.18,1.33,2.83,1.63,2.09,2.11,1.65,2.79,1.36,3.85,1.18
POLAND 1,2025-04-21,15:15:00,29,Lech Poznań,Cracovia Kraków,2.1,2.35,4.8,1.58,4.1,5.1,1.33,3.2,2.7,1.56,7.0,1.14,1.04,12.0,1.23,3.78,1.79,1.95,1.79,2.0,1.24,1.18,2.36,2.57,1.85,1.98,1.58,3.56,1.36,10.0,3.4,1.32,2.95,1.42,2.7,1.66,2.11,2.12,1.69,2.75,1.37
ITALY 2,2025-04-21,15:30:00,34,Pisa,Cremonese,3.0,2.1,3.75,2.29,3.39,3.3,1.4,2.75,3.0,1.36,9.0,1.07,1.06,8.5,1.33,3.25,2.01,1.81,1.8,1.95,1.35,1.28,1.62,2.25,1.75,1.6,1.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN 2,2025-04-21,15:30:00,36,SD Eibar,Málaga CF,2.5,1.95,5.5,1.81,3.47,5.1,1.57,2.25,3.75,1.25,11.0,1.05,1.1,6.5,1.48,2.6,2.37,1.48,2.25,1.57,1.17,1.28,1.95,1.88,0.83,1.58,1.23,2.81,1.48,9.0,3.26,1.25,3.28,1.49,2.38,2.05,1.7,2.4,1.48,3.2,1.26
FRANCE 2,2025-04-21,15:45:00,31,Annecy,Lorient,6.0,2.2,2.2,5.5,3.88,1.58,1.4,2.75,2.75,1.4,8.0,1.08,1.05,9.0,1.3,3.45,1.94,1.8,2.0,1.73,2.25,1.2,1.14,1.71,1.6,1.34,1.59,2.93,3.12,8.7,1.52,1.33,2.83,1.63,2.09,2.09,1.66,2.78,1.36,3.82,1.18
ITALY 1,2025-04-21,15:45:00,33,Parma,Juventus,5.0,2.2,2.38,4.7,3.7,1.81,1.4,2.75,3.0,1.36,8.0,1.08,1.06,8.5,1.33,3.3,1.97,1.84,1.91,1.91,2.05,1.22,1.18,1.06,1.67,1.33,1.36,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENGLAND 1,2025-04-21,16:00:00,33,Tottenham Hotspur,Nottingham Forest,3.0,2.38,3.1,2.05,3.7,3.4,1.3,3.4,2.38,1.53,6.0,1.13,1.04,10.0,1.2,4.5,1.6,2.2,1.5,2.5,1.45,1.22,1.53,1.31,1.63,1.74,1.4,3.14,1.57,9.0,2.62,1.08,5.45,1.21,3.58,1.4,2.64,1.7,2.03,2.11,1.62
SPAIN 1,2025-04-21,16:00:00,32,Girona FC,Real Betis,3.5,2.1,3.2,2.88,3.3,2.45,1.44,2.63,3.0,1.36,9.0,1.07,1.06,8.5,1.33,3.3,2.0,1.8,1.75,2.0,1.53,1.25,1.42,1.4,1.27,1.45,1.31,2.76,1.98,8.4,2.16,1.26,3.22,1.51,2.32,2.0,1.73,2.45,1.46,3.28,1.25
PARAGUAY 1,2025-04-21,18:00:00,15,2 de Mayo,Sportivo Ameliano,2.65,1.83,4.4,2.2,2.8,3.0,1.52,2.3,3.74,1.25,8.2,1.03,1.12,5.3,1.53,2.38,2.7,1.44,2.15,1.62,1.4,1.33,1.6,0.93,1.0,1.27,1.29,2.56,1.9,6.25,2.17,1.49,2.44,1.87,1.92,2.35,1.55,3.02,1.33,4.15,1.17
BRAZIL 2,2025-04-21,18:00:00,4,Amazonas,Avaí,3.1,1.8,4.1,2.3,2.9,3.3,1.57,2.2,3.7,1.25,12.0,1.03,1.1,6.0,1.53,2.38,2.6,1.44,2.16,1.67,1.4,1.35,1.53,1.0,1.0,2.41,1.24,3.65,1.8,7.0,2.17,1.24,3.65,1.41,2.65,1.82,2.07,2.04,1.73,2.55,1.45
ARGENTINA 1,2025-04-21,19:00:00,14,Tigre,Belgrano,2.88,2.0,4.33,2.1,3.4,3.4,1.5,2.5,3.5,1.29,11.0,1.05,1.08,7.5,1.44,2.75,2.35,1.57,2.05,1.7,1.3,1.28,1.67,2.0,0.83,1.47,1.32,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAZIL 2,2025-04-21,19:00:00,4,Novorizontino,Criciúma,2.45,1.99,4.55,1.83,3.2,3.9,1.51,2.45,3.3,1.28,9.5,1.04,1.08,7.0,1.45,2.7,2.42,1.56,2.1,1.7,1.33,1.28,1.91,3.0,0.0,1.97,1.14,3.11,1.53,8.5,2.8,1.21,3.4,1.45,2.72,1.87,2.0,2.09,1.71,2.58,1.44
BRAZIL 1,2025-04-21,20:00:00,5,Bahia,Ceará,2.44,1.97,5.5,1.83,3.3,4.6,1.45,2.5,3.28,1.3,8.5,1.06,1.05,7.0,1.42,2.7,2.3,1.61,1.95,1.75,1.33,1.25,1.91,1.0,0.5,1.79,1.3,3.09,1.57,9.1,2.95,1.16,4.1,1.33,2.83,1.61,2.12,2.04,1.69,2.64,1.4
PARAGUAY 1,2025-04-21,20:15:00,15,Nacional Asunción,Deportivo Recoleta,2.45,2.0,4.6,1.86,3.13,3.75,1.42,2.6,3.2,1.28,6.5,1.07,1.08,7.5,1.36,2.9,2.2,1.62,1.95,1.8,1.36,1.28,1.75,1.0,1.43,1.46,1.4,2.86,1.58,7.9,3.0,1.46,2.53,1.75,1.92,2.24,1.52,2.9,1.36,4.3,1.16
ARGENTINA 1,2025-04-21,21:15:00,14,Argentinos Juniors,Barracas Central,2.1,2.1,7.5,1.5,3.75,8.0,1.44,2.63,3.4,1.3,10.0,1.06,1.06,8.5,1.38,3.0,2.15,1.67,2.25,1.57,1.09,1.18,2.6,2.0,1.17,1.77,1.4,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGENTINA 1,2025-04-21,21:15:00,14,Independiente Rivadavia,Aldosivi,2.63,1.95,5.0,1.91,3.25,4.5,1.53,2.38,3.75,1.25,11.0,1.05,1.09,7.0,1.48,2.62,2.4,1.53,2.1,1.67,1.22,1.28,1.85,1.5,0.67,1.63,1.43,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAZIL 2,2025-04-21,21:30:00,4,Remo,Coritiba,3.05,1.89,3.8,2.3,2.65,3.0,1.53,2.3,3.4,1.27,10.0,1.04,1.03,7.2,1.44,2.69,2.47,1.52,2.05,1.73,1.35,1.36,1.57,3.0,3.0,1.19,1.49,2.68,1.9,7.6,2.27,1.24,3.55,1.34,2.98,1.7,2.23,2.07,1.77,2.37,1.44
