League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
AUSTRIA 1,2025-04-22,15:30:00,5,Austria Klagenfurt,LASK Linz,4.0,2.3,2.6,3.59,3.59,1.95,1.33,3.25,2.5,1.5,6.5,1.11,1.01,10.8,1.22,3.64,1.82,1.92,1.57,2.25,1.93,1.22,1.22,1.08,1.77,1.38,1.12,2.5,2.48,6.45,1.87,1.28,3.08,1.54,2.25,1.95,1.77,2.54,1.43,3.42,1.23
IRELAND 1,2025-04-22,15:45:00,11,Derry City,Sligo Rovers,1.8,2.35,6.63,1.46,4.2,6.6,1.36,3.15,2.7,1.4,6.5,1.09,1.01,10.5,1.22,3.7,1.87,1.87,2.05,1.79,1.12,1.18,2.65,1.4,0.8,1.88,1.24,3.12,1.23,7.0,3.65,1.24,3.05,1.48,2.45,1.85,1.85,2.3,1.55,3.0,1.32
FRANCE 1,2025-04-22,15:45:00,29,Nantes,PSG,6.5,2.75,1.8,7.8,5.9,1.36,1.22,4.0,2.1,1.67,4.5,1.18,1.01,23.0,1.11,6.25,1.38,2.9,1.67,2.1,3.1,1.11,1.1,1.23,2.57,1.41,2.19,3.6,4.1,8.0,1.25,1.22,3.65,1.41,2.65,1.66,2.06,2.04,1.67,2.55,1.43
ENGLAND 1,2025-04-22,16:00:00,34,Manchester City,Aston Villa,2.25,2.5,4.33,1.74,4.0,4.4,1.25,3.75,2.2,1.62,5.0,1.17,1.01,13.0,1.17,5.0,1.55,2.3,1.5,2.5,1.28,1.2,1.9,2.06,1.44,1.96,1.28,3.24,1.5,7.0,2.85,1.21,3.8,1.37,2.8,1.61,2.15,1.96,1.73,2.48,1.47
SPAIN 1,2025-04-22,16:30:00,33,FC Barcelona,RCD Mallorca,1.62,2.75,9.0,1.21,6.94,10.8,1.25,3.75,2.1,1.67,5.0,1.17,1.02,19.0,1.14,5.5,1.44,2.75,1.95,1.8,1.05,1.11,4.0,2.31,1.33,2.15,1.16,3.31,1.1,14.0,9.1,1.33,2.83,1.7,2.05,2.08,1.67,2.71,1.38,3.75,1.19
ARGENTINA 1,2025-04-22,19:00:00,14,Argentinos Juniors,Barracas Central,2.1,2.1,7.5,1.5,3.75,8.0,1.44,2.63,3.4,1.3,10.0,1.06,1.06,8.5,1.38,3.0,2.15,1.67,2.25,1.57,1.09,1.18,2.6,2.0,1.17,1.77,1.4,3.17,1.12,15.0,5.8,1.26,3.22,1.7,2.05,1.85,1.85,2.42,1.47,3.2,1.26
ARGENTINA 1,2025-04-22,19:00:00,14,Tigre,Belgrano,2.88,2.0,4.33,2.1,3.4,3.4,1.5,2.5,3.5,1.29,11.0,1.05,1.08,7.5,1.44,2.75,2.35,1.57,2.05,1.7,1.3,1.28,1.67,2.0,0.83,1.47,1.32,2.79,1.62,8.5,2.6,1.26,3.22,1.7,2.05,1.85,1.85,2.45,1.46,3.28,1.25
BRAZIL 2,2025-04-22,19:30:00,4,Atlético GO,Cuiabá,2.54,1.91,4.21,1.95,3.1,3.8,1.53,2.38,3.4,1.28,9.0,1.03,1.09,6.3,1.4,2.77,2.38,1.56,2.05,1.67,1.25,1.3,1.8,3.0,3.0,1.82,1.71,3.53,1.39,9.1,3.1,1.19,4.1,1.38,2.92,1.57,2.19,1.98,1.67,2.85,1.35
BRAZIL 2,2025-04-22,20:00:00,4,Volta Redonda,Ferroviária,2.88,1.95,4.33,2.21,2.97,3.5,1.45,2.55,3.33,1.26,10.0,1.05,1.04,6.5,1.4,2.6,2.17,1.56,2.0,1.78,1.36,1.3,1.67,0.0,1.0,1.74,0.97,2.71,1.58,6.5,2.8,1.29,3.4,1.48,2.5,1.78,1.95,2.2,1.6,2.8,1.38
ARGENTINA 1,2025-04-22,21:15:00,14,Independiente Rivadavia,Aldosivi,2.63,1.95,5.0,1.91,3.25,4.5,1.53,2.38,3.75,1.25,11.0,1.05,1.09,7.0,1.48,2.62,2.4,1.53,2.1,1.67,1.22,1.28,1.85,1.5,0.67,1.63,1.43,3.06,1.7,8.0,2.45,1.34,2.88,1.7,2.05,2.05,1.7,2.7,1.36,3.82,1.19
