League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Spanish Segunda Division,2024-12-17,15:00:00,Albacete,Levante,2.5,2.68,2.98,3.2,3.35,3.45,1.8,2.1,1.92,2.26,1.76,1.93,2.08,2.32,10.5,15.5,9.8,13.5,16.5,25.0,4.8,60.0,8.8,12.0,6.6,8.6,11.0,16.5,4.7,42.0,13.0,20.0,9.8,13.5,14.5,22.0,4.7,60.0,4.8,44.0,22.0,36.0,4.7,55.0,4.9,130.0,18.5,28.0,4.7,38.0,5.1,1000.0,33868422,309089.0,214865.0,58805.0,1.237220932,1.237220942,1.237220931,1.237220941,2.86,3.35,1.43,1.54,10.0,15.5,1.07,1.1,3.55,4.2,1.31,1.39,1.45,1.51,1.6,1.66,1.4,1.43,1.237220923,1.237220935,1.237220936,1.237220946
Spanish Segunda Division,2024-12-17,15:00:00,Granada,FC Cartagena,1.44,1.53,8.0,11.0,4.5,5.0,1.98,2.12,1.9,2.02,2.12,2.3,1.76,1.88,11.5,19.5,4.7,30.0,5.2,90.0,5.3,350.0,5.9,9.2,9.0,12.5,4.8,36.0,5.3,170.0,7.2,9.6,9.0,12.5,20.0,34.0,5.3,150.0,10.5,12.5,4.5,21.0,4.9,55.0,5.3,220.0,7.0,8.2,5.3,240.0,5.4,1000.0,33868824,2255452.0,5740008.0,58805.0,1.23722136,1.23722137,1.237221359,1.237221369,2.82,4.1,1.32,1.55,11.0,18.0,1.06,1.1,3.85,4.4,1.3,1.35,1.1,1.15,2.88,3.3,1.25,1.29,1.237221351,1.237221363,1.237221364,1.237221374
Scottish League Two,2024-12-17,16:45:00,Forfar,Peterhead,2.74,4.3,2.16,3.05,2.78,5.8,1.54,2.06,1.96,2.84,1.02,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33869561,729805.0,729810.0,58805.0,1.237230272,1.237230317,1.237230356,1.237230281,1.2,1000.0,1.36,1.75,2.62,110.0,1.01,1.61,2.62,4.5,1.29,1.61,1.48,1.87,1.31,1.57,1.21,1.56,1.237230273,1.237230275,1.237230276,1.23723032
Scottish Championship,2024-12-17,16:45:00,Airdrieonians,Livingston,5.2,6.2,1.72,1.85,3.65,4.0,1.74,1.91,2.1,2.36,2.0,2.24,1.8,2.0,8.8,14.5,5.8,9.2,7.4,12.0,1.03,23.0,12.0,20.0,6.4,10.5,1.03,13.0,1.03,26.0,1.03,50.0,1.03,27.0,1.03,29.0,1.03,55.0,1.03,180.0,1.03,110.0,1.03,120.0,1.03,200.0,80.0,150.0,1.01,15.0,1.03,1000.0,33868269,7394884.0,57423.0,58805.0,1.237210149,1.237210194,1.237210233,1.237210158,2.44,3.45,1.4,1.69,8.6,13.5,1.08,1.12,3.15,3.75,1.37,1.47,2.16,2.4,1.2,1.24,1.33,1.38,1.23721015,1.237210152,1.237210153,1.237210197
Scottish League One,2024-12-17,16:45:00,Kelty Hearts,Arbroath,2.72,4.1,2.04,2.8,3.0,210.0,1.74,2.16,1.86,2.36,1.02,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33868414,10317903.0,306045.0,58805.0,1.237219606,1.237219651,1.23721969,1.237219615,1.2,1000.0,1.01,20.0,2.64,110.0,1.01,1.61,2.64,1000.0,1.01,1.61,1.56,1.95,1.32,1.59,1.16,1.49,1.237219607,1.237219609,1.23721961,1.237219654
Scottish League Two,2024-12-17,16:45:00,Elgin City FC,Clyde,2.32,3.4,2.38,3.65,2.9,210.0,1.8,2.36,1.74,2.24,1.02,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33824724,46277118.0,328050.0,58805.0,1.236550582,1.236550627,1.236550666,1.236550591,1.2,1000.0,1.01,20.0,2.64,110.0,1.01,1.61,2.64,1000.0,1.01,1.61,1.38,1.73,1.42,1.76,1.3,1.53,1.236550583,1.236550585,1.236550586,1.23655063
English National League,2024-12-17,16:45:00,Rochdale,Tamworth FC,1.56,1.75,4.8,7.8,3.55,900.0,1.87,2.3,1.76,2.14,1.71,2.22,1.82,2.42,1.03,21.0,1.03,26.0,1.03,1000.0,1.03,1000.0,1.03,11.0,1.03,12.0,1.03,28.0,1.03,1000.0,1.03,12.0,1.03,12.5,1.03,27.0,1.03,1000.0,1.03,19.5,1.03,21.0,1.03,1000.0,1.03,1000.0,6.6,11.0,1.01,1000.0,1.03,1000.0,33866252,256383.0,21944374.0,58805.0,1.237182684,1.237182729,1.237182768,1.237182693,1.2,4.1,1.32,1.55,12.0,21.0,1.05,1.08,3.55,5.2,1.24,1.4,1.15,1.23,2.34,2.78,1.26,1.39,1.237182685,1.237182687,1.237182688,1.237182732
Spanish Segunda Division,2024-12-17,17:15:00,Cordoba,Eibar,2.14,2.32,3.6,4.1,3.35,3.65,1.72,1.82,2.2,2.4,1.92,2.06,1.94,2.08,8.8,13.5,1.03,15.0,1.03,32.0,1.03,95.0,7.4,9.0,6.6,7.6,1.03,18.5,1.03,60.0,1.03,16.0,1.03,11.5,1.03,25.0,1.03,75.0,1.03,36.0,1.03,32.0,1.03,60.0,1.03,160.0,15.5,27.0,44.0,75.0,1.03,1000.0,33868487,68247.0,247969.0,58805.0,1.237220824,1.237220834,1.237220823,1.237220833,1.2,1000.0,1.01,20.0,8.6,13.5,1.08,1.12,3.1,3.5,1.4,1.47,1.33,1.38,1.76,1.88,1.37,1.43,1.237220815,1.237220827,1.237220828,1.237220838
Spanish Segunda Division,2024-12-17,17:15:00,Zaragoza,Oviedo,2.48,2.72,3.25,3.75,2.98,3.15,1.55,1.66,2.44,2.82,1.96,2.3,1.76,2.04,6.6,10.5,1.03,11.0,1.03,27.0,1.03,85.0,1.03,9.0,6.2,7.6,1.03,17.5,1.03,65.0,11.0,18.0,1.03,13.5,17.0,29.0,1.03,95.0,1.03,48.0,1.03,44.0,1.03,80.0,1.03,1000.0,32.0,48.0,48.0,85.0,1.03,1000.0,33868819,48798.0,21678.0,58805.0,1.237221468,1.237221478,1.237221467,1.237221477,2.24,3.1,1.47,1.81,6.8,10.5,1.11,1.15,2.66,3.1,1.48,1.6,1.38,1.44,1.58,1.68,1.46,1.51,1.237221459,1.237221471,1.237221472,1.237221482
